Cheat,NTX,NTY,NTZ,LCX,LCY,LCZ,RCX,RCY,RCZ,MEX,MEY,MEZ,Faces,Dir,NotVis,Vis ,VisCount,FirstObj,SecondObj,Tob
1,202.467,373.066,-12.5414,251.17,369.868,-32.0034,162.638,377.502,-4.63024,200.468,324.076,2.68585,1,4,58:38.0,58:38.0,2,1,1,0
1,195.476,364.743,-10.9493,242.759,358.927,-29.96,157.208,375.536,-3.8855,188.128,317.468,1.86433,1,4,58:38.0,58:38.0,2,1,1,0
1,140.134,314.019,1.2416,183.283,313.726,-24.2209,107.288,328.646,-5.73646,139.102,283.601,-0.672648,2,4,58:38.0,58:38.0,2,1,1,0
1,140.134,314.019,1.2416,183.283,313.726,-24.2209,107.288,328.646,-5.73646,139.102,283.601,-0.672648,2,4,58:38.0,58:38.0,2,1,1,0
1,141.978,314.628,0.779956,183.008,319.008,-28.3524,109.781,329.896,-7.35957,139.116,284.413,0.366866,2,4,58:38.0,58:38.0,2,1,1,0
1,141.978,314.628,0.779956,183.008,319.008,-28.3524,109.781,329.896,-7.35957,139.116,284.413,0.366866,2,4,58:38.0,58:38.0,2,1,1,0
1,153.537,313.151,1.85901,192.159,319.09,-30.0327,116.9,331.524,-3.76048,147.232,283.58,-4.19652,2,4,58:38.0,58:38.0,2,1,1,0
1,153.537,313.151,1.85901,192.159,319.09,-30.0327,116.9,331.524,-3.76048,147.232,283.58,-4.19652,2,4,58:38.0,58:38.0,2,1,1,0
1,156.61,314.995,0.606317,193.556,320.096,-28.7053,120.608,331.969,-2.42919,151.092,283.535,-4.84089,2,4,58:38.0,58:38.0,2,1,1,0
1,156.61,314.995,0.606317,193.556,320.096,-28.7053,120.608,331.969,-2.42919,151.092,283.535,-4.84089,2,4,58:38.0,58:38.0,2,1,1,0
1,207.434,339.513,-8.57716,208.748,338.519,-20.6345,159.206,351.515,20.4784,186.905,305.463,-21.9788,2,4,58:38.0,58:38.0,2,1,1,0
1,207.434,339.513,-8.57716,208.748,338.519,-20.6345,159.206,351.515,20.4784,186.905,305.463,-21.9788,2,4,58:38.0,58:38.0,2,1,1,0
1,183.568,324.49,-5.81637,200.594,329.313,-28.1385,141.931,347.387,15.578,164.428,297.122,-20.1076,2,4,58:38.0,58:38.0,2,1,1,0
1,183.568,324.49,-5.81637,200.594,329.313,-28.1385,141.931,347.387,15.578,164.428,297.122,-20.1076,2,4,58:38.0,58:38.0,2,1,1,0
1,171.548,337.872,-4.64614,209.532,332.296,-28.3007,137.097,354.045,-2.26205,164.809,301.758,-2.67173,2,4,58:38.0,58:38.0,2,1,1,0
1,171.548,337.872,-4.64614,209.532,332.296,-28.3007,137.097,354.045,-2.26205,164.809,301.758,-2.67173,2,4,58:38.0,58:38.0,2,1,1,0
1,180.361,354.615,-14.6048,230.008,348.603,-36.3851,141.193,361.15,-5.20108,176.286,306.001,2.94895,2,4,58:38.0,58:38.0,2,1,1,0
1,180.361,354.615,-14.6048,230.008,348.603,-36.3851,141.193,361.15,-5.20108,176.286,306.001,2.94895,2,4,58:38.0,58:38.0,2,1,1,0
1,160.531,346.486,-7.32188,208.661,346.497,-30.4324,120.679,358.446,-4.77704,155.891,298.247,0.774031,2,4,58:38.0,58:38.0,2,1,1,0
1,160.531,346.486,-7.32188,208.661,346.497,-30.4324,120.679,358.446,-4.77704,155.891,298.247,0.774031,2,4,58:38.0,58:38.0,2,1,1,0
1,173.417,358.32,-11.3659,221.245,355.45,-32.6071,128.706,368.916,-2.71786,167.348,308.52,-0.161187,2,4,58:38.0,58:38.0,2,1,1,0
1,173.417,358.32,-11.3659,221.245,355.45,-32.6071,128.706,368.916,-2.71786,167.348,308.52,-0.161187,2,4,58:38.0,58:38.0,2,1,1,0
1,152.656,336.68,-5.83484,190.756,333.461,-26.6635,109.917,356.417,1.0824,138.363,297.048,-4.39757,2,4,58:38.0,58:38.0,2,1,1,0
1,152.656,336.68,-5.83484,190.756,333.461,-26.6635,109.917,356.417,1.0824,138.363,297.048,-4.39757,2,4,58:38.0,58:38.0,2,1,1,0
1,146.374,336.624,-4.19423,181.538,338.943,-27.8333,106.107,355.885,1.69908,135.004,301.349,-6.56658,2,4,58:38.0,58:38.0,2,1,1,0
1,146.374,336.624,-4.19423,181.538,338.943,-27.8333,106.107,355.885,1.69908,135.004,301.349,-6.56658,2,4,58:38.0,58:38.0,2,1,1,0
1,299.684,376.461,-12.9836,327.951,389.179,-23.6907,272.555,358.498,1.54643,312.066,353.629,-2.43033,1,4,58:38.0,58:38.0,2,1,0,0
1,274.223,369.88,-14.1538,309.399,383.331,-23.0428,252.977,354.27,-4.91479,291.648,347.596,4.44525,1,4,58:38.0,58:38.0,2,1,0,0
1,298.779,376.512,-13.2963,327.399,384.021,-20.6203,275.197,363.434,-0.09262,309.857,351.615,0.2337,1,4,58:38.0,58:38.0,2,1,0,0
1,280.774,366.962,-9.82819,308.385,382.558,-23.2714,257.746,351.665,-3.08131,294.527,348.534,0.908557,1,4,58:38.0,58:38.0,2,1,0,0
1,293.095,359.453,-9.31638,311.739,370.281,-19.7703,273.008,344.314,2.44463,303.703,340.724,-3.8751,1,4,58:38.0,58:38.0,2,1,0,0
1,293.668,362.791,-4.52845,306.185,364.752,-21.4984,254.284,363.064,10.974,281.77,335.915,-14.604,1,4,58:38.0,58:38.0,2,1,0,0
1,268.975,366.452,-9.14406,287.846,365.31,-28.5762,233.82,377.499,9.55675,260.143,338.065,-12.5962,1,4,58:38.0,58:38.0,2,1,0,0
1,263.919,364.339,2.68704,283.339,365.497,-19.7009,242.798,379.985,1.94637,250.087,342.286,-8.12619,1,4,58:38.0,58:38.0,2,1,0,0
1,277.145,357.447,-9.54849,302.17,366.976,-23.7826,255.919,347.005,-1.63023,285.934,338.06,-0.667349,1,4,58:38.0,58:38.0,2,1,0,0
1,285.085,359.264,-12.1115,311.96,367.763,-22.1854,265.482,348.477,-2.78146,294.487,339.008,1.90072,1,4,58:38.0,58:38.0,2,1,0,0
1,279.187,380.961,-12.2095,304.609,390.067,-21.6145,253.111,365.733,1.74586,291.119,357.952,-2.40853,1,4,58:38.0,58:38.0,2,1,0,0
1,281.458,353.089,-6.94051,304.885,360.527,-19.0583,263.865,346.201,-2.13772,288.188,333.473,0.208947,1,4,58:38.0,58:38.0,2,1,0,0
1,291.069,350.631,-9.20131,308.535,357.231,-18.7989,269.212,340.074,4.19429,297.736,331.655,-4.91151,1,4,58:38.0,58:38.0,2,1,0,0
1,289.981,363.742,-8.44725,317.484,378.274,-23.3831,265.018,350.822,-0.683246,297.859,341.844,-1.96097,1,4,58:38.0,58:38.0,2,1,0,0
1,289.364,353.379,-6.37489,308.156,362.242,-16.2059,275.314,344.985,-2.02462,297.814,335.69,0.373309,1,4,58:38.0,58:38.0,2,1,0,0
1,299.748,353.555,-7.48087,318.522,362.112,-20.3687,275.145,342.885,4.41235,304.027,333.805,-6.37884,1,4,58:38.0,58:38.0,2,1,0,0
1,288.746,365.215,-7.24755,319.61,382.482,-20.3041,270.191,354.857,-6.08935,300.185,344.837,3.43638,1,4,58:38.0,58:38.0,2,1,0,0
1,294.504,373.023,-1.16143,302.145,377.664,-15.5083,262.765,364.696,11.6505,289.218,348.614,-15.2691,1,4,58:38.0,58:38.0,2,1,0,0
1,266.144,366.142,-5.07202,288.866,367.688,-20.5676,232.471,368.844,2.95992,261.701,336.785,-6.16677,1,4,58:38.0,58:38.0,2,1,0,0
1,273.188,371.754,-7.58215,292.341,373.611,-27.5286,235.079,376.508,8.12551,267.679,341.15,-11.6093,1,4,58:38.0,58:38.0,2,1,0,0
1,268.716,368.78,-6.29293,288.037,373.221,-29.238,231.075,374.898,8.47582,262.629,338.669,-12.5698,1,4,58:38.0,58:38.0,2,1,0,0
1,283.946,360.273,-8.86049,305.628,363.456,-30.2985,245.298,366.526,8.59518,277.991,328.118,-12.1861,1,4,58:38.0,58:38.0,2,1,0,0
1,279.273,351.438,-3.36815,310.544,358.589,-26.7565,244.587,362.713,-0.213333,276.76,320.137,-4.14787,1,4,58:38.0,58:38.0,2,1,0,0
1,280.038,359.302,-5.34237,303.708,365.789,-28.6409,244.258,368.403,4.63601,274.228,329.057,-8.9183,1,4,58:38.0,58:38.0,2,1,0,0
1,299.034,332.051,-6.15409,297.008,340.307,-13.091,270.289,349.374,26.7603,277.665,312.39,-28.1326,1,4,58:38.0,58:38.0,2,1,0,0
1,283.428,337.699,-14.3584,285.192,336.158,-18.5693,251.628,362.324,22.0591,257.849,317.326,-21.0809,1,4,58:38.0,58:38.0,2,1,0,0
1,293.707,346.189,-4.03136,304.945,342.461,-22.948,265.649,374.384,13.186,270.873,328.347,-18.0132,1,4,58:38.0,58:38.0,2,1,0,0
1,291.47,367.129,-13.3098,312.504,376.124,-18.2408,274.991,353.46,0.980801,302.024,346.287,-0.173213,1,4,58:38.0,58:38.0,2,1,0,0
1,281.938,367.185,-4.85954,301.02,368.755,-20.9725,243.552,369.054,6.78483,272.922,338.247,-10.237,1,4,58:38.0,58:38.0,2,1,0,0
1,288.752,367.821,-6.5473,302.879,370.375,-25.38,250.487,377.388,12.5827,279.376,339.887,-16.1376,1,4,58:38.0,58:38.0,2,1,0,0
1,288.511,365.462,-5.78829,302.313,369.656,-26.0171,249.275,375.757,13.8504,278.508,338.048,-17.5726,1,4,58:38.0,58:38.0,2,1,0,0
1,289.993,371.676,0.129889,301.72,370.703,-17.111,267.875,387.226,7.44467,270.404,349.378,-11.9472,1,4,58:38.0,58:38.0,2,1,0,0
1,295.387,382.769,-11.572,327.401,392.31,-22.8841,267.209,369.663,-0.984923,304.095,356.671,-0.313665,1,4,58:38.0,58:38.0,2,1,0,0
1,288.09,371.055,-11.6515,318.31,374.584,-24.4024,255.796,364.423,1.67902,288.562,345.465,-2.84785,1,4,58:38.0,58:38.0,2,1,0,0
1,294.912,381.88,-7.0166,317.857,387.553,-20.1329,262.999,374.302,4.86266,295.195,354.5,-7.33532,1,4,58:38.0,58:38.0,2,1,0,0
1,278.659,372.794,-6.28496,295.595,379.912,-17.721,251.861,362.385,5.28447,281.241,349.095,-7.24566,1,4,58:38.0,58:38.0,2,1,0,0
1,286.517,380.525,-13.4018,314.344,394.326,-20.706,268.171,363.372,-2.0702,302.732,359.301,2.01903,1,4,58:38.0,58:38.0,2,1,0,0
1,276.537,367.045,-5.81235,295.533,366.629,-19.4597,240.96,369.5,6.0303,267.358,338.317,-8.43437,1,4,58:38.0,58:38.0,2,1,0,0
1,298.053,366.038,-5.7788,309.083,362.791,-17.8555,270.563,375.252,9.68204,280.864,342.41,-11.8117,1,4,58:38.0,58:38.0,2,1,0,0
1,275.816,371.167,-8.74937,312.831,381.342,-22.6477,252.555,362.588,-7.4629,285.129,348.052,4.56881,1,4,58:38.0,58:38.0,2,1,0,0
1,296.452,358.142,-6.55099,315.279,363.824,-18.2278,277.455,351.841,0.194622,300.932,340.002,-2.34943,1,4,58:38.0,58:38.0,2,1,0,0
1,292.014,357.35,-10.6064,297.42,358.247,-17.7826,255.786,369.31,19.4833,277.889,331.791,-19.4987,1,4,58:38.0,58:38.0,2,1,0,0
1,291.998,375.916,-14.0509,305.87,373.435,-27.0833,253.588,384.224,14.363,280.787,344.671,-15.3004,1,4,58:38.0,58:38.0,2,1,0,0
1,293.591,372.171,-7.92119,309.616,375.77,-26.8883,254.523,380.466,12.6459,284.871,344.111,-15.651,1,4,58:38.0,58:38.0,2,1,0,0
1,288.403,367.313,-5.54614,305.92,373.337,-28.4056,249.816,376.892,10.2015,280.851,340.784,-15.272,1,4,58:38.0,58:38.0,2,1,0,0
1,289.338,366.605,-5.16427,305.237,373.466,-27.9847,251.2,376.273,11.4653,281.442,340.294,-16.3777,1,4,58:38.0,58:38.0,2,1,0,0
1,289.78,365.896,-5.37961,304.448,373.148,-27.407,251.755,375.696,12.5182,281.613,339.249,-17.3121,1,4,58:38.0,58:38.0,2,1,0,0
1,290.406,365.726,-5.07547,305.336,372.634,-26.844,253.159,375.744,12.4813,281.64,339.289,-16.6568,1,4,58:38.0,58:38.0,2,1,0,0
1,296.982,364.091,-5.8809,308.285,370.603,-26.1597,257.069,373.283,15.9354,287.16,336.828,-20.2021,1,4,58:38.0,58:38.0,2,1,0,0
1,299.986,351.574,-6.4134,321.14,365.37,-20.4847,276.529,337.522,0.777112,307.778,332.232,-3.63324,1,4,58:38.0,58:38.0,2,1,0,0
1,297.593,377.949,-7.60205,318.475,391.896,-22.0441,268.562,359.319,3.74676,308.141,355.795,-6.55576,1,4,58:38.0,58:38.0,2,1,0,0
1,296.876,368.983,-4.60608,321.193,385.317,-20.8666,274.839,357.592,-3.34974,307.633,350.463,-0.522067,1,4,58:38.0,58:38.0,2,1,0,0
1,296.863,371.066,-8.93977,319.971,385.515,-20.1031,276.935,356.397,-0.764658,307.871,351.049,-1.24961,1,4,58:38.0,58:38.0,2,1,0,0
1,292.636,376.666,-11.2196,323.019,386.737,-20.3263,269.145,364.071,-1.99568,305.231,351.62,0.983706,1,4,58:38.0,58:38.0,2,1,0,0
1,279.531,372.059,-8.05044,302.161,377.607,-21.1868,250.869,365.062,2.94568,279.589,347.577,-4.83835,1,4,58:38.0,58:38.0,2,1,0,0
1,297.6,365.912,-5.25594,308.927,368.36,-20.0507,261.288,362.061,11.4499,291.499,345.168,-14.7808,1,4,58:38.0,58:38.0,2,1,0,0
1,280.234,365.715,-10.581,295.966,364.321,-25.5699,244.087,376.956,12.5101,269.622,337.953,-14.2836,1,4,58:38.0,58:38.0,2,1,0,0
1,278.108,370.096,-7.77157,297.847,372.844,-29.5946,240.701,380.205,9.14228,270.239,341.612,-12.9618,1,4,58:38.0,58:38.0,2,1,0,0
1,286.764,371.409,-9.33142,320.834,381.736,-22.6235,262.197,361.935,-4.93858,295.278,347.659,2.47344,1,4,58:38.0,58:38.0,2,1,0,0
1,287.833,370.052,-15.1183,312.864,371.83,-22.408,262.409,360.87,1.57733,292.681,344.624,-0.983266,1,4,58:38.0,58:38.0,2,1,0,0
1,291.864,326.183,-6.72689,309.622,317.219,-21.0531,271.523,337.889,2.15798,278.774,311.742,-4.70892,1,4,58:38.0,58:38.0,2,1,0,0
1,298.066,368.76,-14.0209,317.437,374.579,-21.4799,276.726,355.953,3.89374,306.389,348.187,-3.34063,1,4,58:38.0,58:38.0,2,1,0,0
1,291.276,372.985,-6.67613,315.707,392.219,-21.5138,264.594,353.91,1.30031,303.138,348.643,-4.33407,1,4,58:38.0,58:38.0,2,1,0,0
1,279.608,373.115,-9.06677,317.684,389.54,-25.7385,253.197,359.94,-6.26905,291.025,349.599,2.64599,1,4,58:38.0,58:38.0,2,1,0,0
1,293.735,374.813,-10.5873,311.151,376.678,-24.4547,257.605,379.258,11.2647,286.065,342.157,-13.0298,1,4,58:38.0,58:38.0,2,1,0,0
1,270.258,373.89,-6.66213,296.858,380.085,-31.5916,236.35,381.513,2.83762,267.367,344.682,-7.13218,1,4,58:38.0,58:38.0,2,1,0,0
1,274.741,386.795,-9.80623,311.909,392.672,-23.8654,248.801,379.772,-5.52066,281.589,361.94,3.06361,1,4,58:38.0,58:38.0,2,1,0,0
1,280.446,379.543,-9.18337,310.631,386.506,-24.5765,253.679,371.599,-2.08299,288.318,356.853,-0.640026,1,4,58:38.0,58:38.0,2,1,0,0
1,291.745,389.868,-10.7896,322.735,400.169,-22.5441,263.948,376.425,-0.659872,303.611,364.501,-0.974977,1,4,58:38.0,58:38.0,2,1,0,0
1,291.316,378.385,-10.1443,319.322,388.947,-23.0069,264.891,365.094,-0.788199,303.51,356.837,-1.24434,1,4,58:38.0,58:38.0,2,1,0,0
1,286.343,380.999,-12.6508,315.652,385.01,-24.6062,254.313,372.039,1.43184,289.674,355.201,-2.58842,1,4,58:38.0,58:38.0,2,1,0,0
1,265.135,367.293,-7.04625,297.532,385.482,-21.6266,244.419,355.809,-6.89545,279.324,347.799,3.72833,1,4,58:38.0,58:38.0,2,1,0,0
1,262.037,363.811,-9.80262,295.184,380.344,-21.3199,239.598,348.901,-5.29482,279.302,341.712,3.40063,1,4,58:38.0,58:38.0,2,1,0,0
1,252.561,369.65,-7.0454,288.323,376.862,-21.7366,234.074,365.419,-8.65013,263.679,347.377,5.85278,1,4,58:38.0,58:38.0,2,1,0,0
1,279.717,377.928,-11.5675,310.296,387.93,-25.3658,249.449,364.045,-0.0346056,289.87,353.884,-1.85944,1,4,58:38.0,58:38.0,2,1,0,0
1,267.735,377.141,-9.94884,299.192,382.885,-24.0633,241.108,369.49,-2.33119,274.669,354.366,0.308822,1,4,58:38.0,58:38.0,2,1,0,0
1,278.718,371.528,-9.72844,309.945,387.655,-22.312,258.054,358.125,-4.71272,290.88,350.412,2.69176,1,4,58:38.0,58:38.0,2,1,0,0
1,292.043,357.17,-9.11926,314.392,368.208,-21.0214,274.479,346.115,-2.33967,301.939,339.926,0.443042,1,4,58:38.0,58:38.0,2,1,0,0
1,266.301,361.388,-11.9124,299.062,370.023,-23.2934,249.061,352.17,-7.39997,276.854,339.886,6.22632,1,4,58:38.0,58:38.0,2,1,0,0
1,281.858,376.573,-9.61197,311.083,390.336,-23.682,258.695,363.238,-2.89172,291.363,354.244,0.459975,1,4,58:38.0,58:38.0,2,1,0,0
1,276.306,370.517,-12.8862,306.872,381.095,-22.391,256.185,358.07,-4.02075,290.962,349.006,3.58879,1,4,58:38.0,58:38.0,2,1,0,0
1,270.811,365.12,-3.98126,290.807,366.797,-19.9974,237.279,368.455,5.03798,263.716,336.41,-8.50109,1,4,58:38.0,58:38.0,2,1,0,0
1,265.598,370.946,-8.07034,287.195,372.183,-29.3291,228.799,377.745,7.51059,259.491,340.646,-10.9895,1,4,58:38.0,58:38.0,2,1,0,0
1,278.847,370.785,-6.05477,293.567,374.981,-25.4842,241.956,377.123,11.7655,271.101,341.868,-15.106,1,4,58:38.0,58:38.0,2,1,0,0
1,266.246,371.866,-8.82691,284.379,374.891,-29.3174,226.549,377.668,11.2321,259.338,341.345,-14.3285,1,4,58:38.0,58:38.0,2,1,0,0
1,254.123,375.923,-9.7377,275.901,377.99,-28.9461,216.621,381.353,7.67777,248.598,343.6,-9.98529,1,4,58:38.0,58:38.0,2,1,0,0
1,252.964,374.441,-13.1834,277.142,375.013,-31.6033,213.278,376.987,6.64694,248.325,338.796,-8.58671,1,4,58:38.0,58:38.0,2,1,0,0
1,295.06,355.161,-22.2955,328.005,346.913,-37.1321,247.341,354.79,6.34638,287.884,309.033,-5.44929,2,4,58:38.0,58:38.0,2,1,1,0
1,295.06,355.161,-22.2955,328.005,346.913,-37.1321,247.341,354.79,6.34638,287.884,309.033,-5.44929,2,4,58:38.0,58:38.0,2,1,1,0
1,243.917,354.692,-12.9018,286.449,353.558,-29.8915,208.481,356.201,-3.80453,245.458,310.817,2.65826,2,4,58:38.0,58:38.0,2,1,1,0
1,243.917,354.692,-12.9018,286.449,353.558,-29.8915,208.481,356.201,-3.80453,245.458,310.817,2.65826,2,4,58:38.0,58:38.0,2,1,1,0
1,234.072,367.345,-16.3372,279.893,363.748,-32.5341,195.655,367.454,-3.33409,233.826,320.762,3.00076,2,4,58:38.0,58:38.0,2,1,1,0
1,234.072,367.345,-16.3372,279.893,363.748,-32.5341,195.655,367.454,-3.33409,233.826,320.762,3.00076,2,4,58:38.0,58:38.0,2,1,1,0
1,231.7,361.353,-12.7094,278.502,360.659,-31.8068,195.715,365.423,-5.10218,231.593,316.07,2.61223,2,4,58:38.0,58:38.0,2,1,1,0
1,231.7,361.353,-12.7094,278.502,360.659,-31.8068,195.715,365.423,-5.10218,231.593,316.07,2.61223,2,4,58:38.0,58:38.0,2,1,1,0
1,213.761,347.033,-5.64528,259.839,353.055,-30.3694,176.716,354.115,-6.09897,215.738,304.809,1.51662,2,4,58:38.0,58:38.0,2,1,1,0
1,213.761,347.033,-5.64528,259.839,353.055,-30.3694,176.716,354.115,-6.09897,215.738,304.809,1.51662,2,4,58:38.0,58:38.0,2,1,1,0
1,228.114,366.016,-12.0072,273.25,364.008,-32.0907,187.245,371.758,-2.91003,225.515,319.971,0.66727,2,4,58:38.0,58:38.0,2,1,1,0
1,228.114,366.016,-12.0072,273.25,364.008,-32.0907,187.245,371.758,-2.91003,225.515,319.971,0.66727,2,4,58:38.0,58:38.0,2,1,1,0
1,232.287,362.995,-7.94213,282.848,359.922,-22.0542,195.007,366.877,-4.39283,234.269,318.882,2.46542,2,4,58:38.0,58:38.0,2,1,1,0
1,232.287,362.995,-7.94213,282.848,359.922,-22.0542,195.007,366.877,-4.39283,234.269,318.882,2.46542,2,4,58:38.0,58:38.0,2,1,1,0
1,233.926,361.002,-8.9071,280.247,360.858,-27.0011,197.948,366.145,-5.15676,233.51,317.795,2.56304,2,4,58:38.0,58:38.0,2,1,1,0
1,233.926,361.002,-8.9071,280.247,360.858,-27.0011,197.948,366.145,-5.15676,233.51,317.795,2.56304,2,4,58:38.0,58:38.0,2,1,1,0
1,236.828,361.159,-10.0228,281.853,361.564,-30.6382,199.208,367.088,-4.17147,235.823,317.063,1.29501,2,4,58:38.0,58:38.0,2,1,1,0
1,236.828,361.159,-10.0228,281.853,361.564,-30.6382,199.208,367.088,-4.17147,235.823,317.063,1.29501,2,4,58:38.0,58:38.0,2,1,1,0
1,240.869,356.611,-8.41167,283.755,359.883,-30.6666,203.315,365.602,-3.25451,239.1,314.102,-0.172335,2,4,58:38.0,58:38.0,2,1,1,0
1,240.869,356.611,-8.41167,283.755,359.883,-30.6666,203.315,365.602,-3.25451,239.1,314.102,-0.172335,2,4,58:38.0,58:38.0,2,1,1,0
1,254.978,360.388,-10.2825,295.315,360.927,-31.7683,212.841,369.035,-0.701327,249.743,315.886,-2.17664,1,4,58:38.0,58:38.0,2,1,1,0
1,253.35,353.358,-7.81068,293.885,356.146,-30.7869,211.886,364.221,-0.800719,247.935,311.135,-2.78727,1,4,58:38.0,58:38.0,2,1,1,0
1,252.119,342.995,-6.96216,290.815,348.035,-30.8927,211.406,355.481,-0.474185,247.246,302.401,-3.43001,2,4,58:38.0,58:38.0,2,1,1,0
1,252.119,342.995,-6.96216,290.815,348.035,-30.8927,211.406,355.481,-0.474185,247.246,302.401,-3.43001,2,4,58:38.0,58:38.0,2,1,1,0
1,255.84,346.493,-7.56164,293.639,351.352,-30.6379,214.922,356.507,-0.00826812,251.414,305.272,-3.52123,2,4,58:38.0,58:38.0,2,1,1,0
1,255.84,346.493,-7.56164,293.639,351.352,-30.6379,214.922,356.507,-0.00826812,251.414,305.272,-3.52123,2,4,58:38.0,58:38.0,2,1,1,0
1,262.984,357.412,-10.8525,300.478,359.639,-32.2274,220.546,364.417,0.521435,258.454,311.784,-3.29102,2,4,58:38.0,58:38.0,2,1,1,0
1,262.984,357.412,-10.8525,300.478,359.639,-32.2274,220.546,364.417,0.521435,258.454,311.784,-3.29102,2,4,58:38.0,58:38.0,2,1,1,0
1,268.362,357.783,-10.9246,304.684,359.727,-30.7698,224.089,363.969,2.31018,262.861,313.549,-4.36279,2,4,58:38.0,58:38.0,2,1,1,0
1,268.362,357.783,-10.9246,304.684,359.727,-30.7698,224.089,363.969,2.31018,262.861,313.549,-4.36279,2,4,58:38.0,58:38.0,2,1,1,0
1,271.725,357.046,-10.4544,308.158,359.075,-31.1508,225.471,362.91,2.53451,266.293,313.318,-5.25784,2,4,58:38.0,58:38.0,2,1,1,0
1,271.725,357.046,-10.4544,308.158,359.075,-31.1508,225.471,362.91,2.53451,266.293,313.318,-5.25784,2,4,58:38.0,58:38.0,2,1,1,0
1,270.221,361.543,-11.4221,306.446,363.131,-31.0004,225.622,366.799,2.05967,265.586,316.308,-4.56197,2,4,58:38.0,58:38.0,2,1,1,0
1,270.221,361.543,-11.4221,306.446,363.131,-31.0004,225.622,366.799,2.05967,265.586,316.308,-4.56197,2,4,58:38.0,58:38.0,2,1,1,0
1,264.969,364.114,-11.401,302.196,364.861,-30.5925,222.691,370.723,1.74653,259.53,319.116,-3.38591,2,4,58:38.0,58:38.0,2,1,1,0
1,264.969,364.114,-11.401,302.196,364.861,-30.5925,222.691,370.723,1.74653,259.53,319.116,-3.38591,2,4,58:38.0,58:38.0,2,1,1,0
1,265.166,364.646,-12.0144,302.523,364.964,-31.0816,221.413,370.807,1.88225,259.707,319.274,-3.4869,2,4,58:38.0,58:38.0,2,1,1,0
1,265.166,364.646,-12.0144,302.523,364.964,-31.0816,221.413,370.807,1.88225,259.707,319.274,-3.4869,2,4,58:38.0,58:38.0,2,1,1,0
1,259.453,362.226,-10.8797,298.707,363.201,-31.2129,217.899,370.431,0.451499,254.225,318.562,-2.64524,2,4,58:38.0,58:38.0,2,1,1,0
1,259.453,362.226,-10.8797,298.707,363.201,-31.2129,217.899,370.431,0.451499,254.225,318.562,-2.64524,2,4,58:38.0,58:38.0,2,1,1,0
1,260.427,362.84,-10.1413,299.085,363.083,-29.9827,219.232,370.537,0.278739,254.835,318.864,-2.4784,2,4,58:38.0,58:38.0,2,1,1,0
1,260.427,362.84,-10.1413,299.085,363.083,-29.9827,219.232,370.537,0.278739,254.835,318.864,-2.4784,2,4,58:38.0,58:38.0,2,1,1,0
1,260.159,362.593,-11.4955,298.622,362.109,-30.8565,217.668,369.407,1.11621,254.456,318.415,-2.82162,2,4,58:38.0,58:38.0,2,1,1,0
1,260.159,362.593,-11.4955,298.622,362.109,-30.8565,217.668,369.407,1.11621,254.456,318.415,-2.82162,2,4,58:38.0,58:38.0,2,1,1,0
1,255.078,361.93,-11.4847,294.917,361.207,-31.3848,213.676,370.112,0.0725585,249.386,317.905,-2.29155,2,4,58:38.0,58:38.0,2,1,1,0
1,255.078,361.93,-11.4847,294.917,361.207,-31.3848,213.676,370.112,0.0725585,249.386,317.905,-2.29155,2,4,58:38.0,58:38.0,2,1,1,0
1,258.06,362.012,-10.3074,298.547,362.483,-31.0619,215.941,370.334,-0.276643,252.904,318.438,-1.98361,2,4,58:38.0,58:38.0,2,1,1,0
1,258.06,362.012,-10.3074,298.547,362.483,-31.0619,215.941,370.334,-0.276643,252.904,318.438,-1.98361,2,4,58:38.0,58:38.0,2,1,1,0
1,258.354,362.302,-11.1086,297.611,362.384,-30.6892,216.909,370.404,0.420082,252.564,318.673,-2.50805,2,4,58:38.0,58:38.0,2,1,1,0
1,258.354,362.302,-11.1086,297.611,362.384,-30.6892,216.909,370.404,0.420082,252.564,318.673,-2.50805,2,4,58:38.0,58:38.0,2,1,1,0
1,263.965,361.091,-11.2414,303.209,360.087,-30.6887,220.401,367.965,0.931024,257.872,317.396,-2.88206,2,4,58:38.0,58:38.0,2,1,1,0
1,263.965,361.091,-11.2414,303.209,360.087,-30.6887,220.401,367.965,0.931024,257.872,317.396,-2.88206,2,4,58:38.0,58:38.0,2,1,1,0
1,263.086,359.583,-10.3669,301.293,360.464,-30.7936,220.283,367.844,1.10256,257.459,316.315,-3.44404,2,4,58:38.0,58:38.0,2,1,1,0
1,263.086,359.583,-10.3669,301.293,360.464,-30.7936,220.283,367.844,1.10256,257.459,316.315,-3.44404,2,4,58:38.0,58:38.0,2,1,1,0
1,262.357,350.803,-8.50655,299.113,350.419,-31.0975,218.6,362.735,1.26896,253.339,308.425,-5.10178,2,4,58:38.0,58:38.0,2,1,1,0
1,262.357,350.803,-8.50655,299.113,350.419,-31.0975,218.6,362.735,1.26896,253.339,308.425,-5.10178,2,4,58:38.0,58:38.0,2,1,1,0
1,277.005,364.338,-12.6071,315.681,361.599,-32.9359,227.784,373.945,3.23474,267.403,317.547,-4.99329,2,4,58:38.0,58:38.0,2,1,1,0
1,277.005,364.338,-12.6071,315.681,361.599,-32.9359,227.784,373.945,3.23474,267.403,317.547,-4.99329,2,4,58:38.0,58:38.0,2,1,1,0
